"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50"
"11",8327,12138,8439,5045,5432,8235,13172,11105,10405,13886,5868,12409,6948,12614,14167,5662,12266,12565,7947,7142,8139,12631,11649,7270,7962,12621,13460,9555,11312,6974,11341,6175,5167,9377,9741,7214,14137,10497,10403,13405,10339,14587,10230,11535,14139,8712,14521,8332,9948,10634
"12",7108,6592,11249,11128,9278,11790,11602,5773,6319,5932,6359,13323,5799,5765,7961,5358,10538,6955,9126,8276,12632,11300,9851,6707,11661,14123,9582,13941,14149,8280,6944,5218,8317,8601,10508,11800,5186,12609,9162,11707,14780,10247,8795,13250,9621,8397,13820,13167,12316,6917
"13",14735,13405,14967,10423,10428,5689,7940,11829,10339,6495,8259,8976,13801,5565,12047,11190,5888,13849,10373,8516,6868,5324,13133,8852,8342,10505,12919,11636,12198,7591,11322,9903,12671,11149,13674,7630,6602,12500,7362,6055,5675,5819,14504,11351,10943,5897,7476,10367,11602,13434
"14",14288,7310,10417,10628,7867,10681,10098,5257,8153,5107,5404,12163,13323,13295,5258,9292,8439,5770,12948,10213,5455,9233,11959,7670,6075,5563,6213,9032,7421,12764,10918,7965,7949,13513,5622,7911,6575,9451,14977,9511,7179,8490,8525,9951,13045,12155,5903,14359,12221,14321
"15",10540,14054,14077,7895,14137,10342,7407,5525,5922,9789,9266,13307,10167,11893,5709,5828,5192,11775,7879,8892,5484,6053,7334,14020,10331,10918,13073,8710,11963,7142,12447,6132,14993,5798,7921,10682,5259,14479,5394,11493,6891,8123,5332,7061,6792,6181,10029,7633,7192,8281
"16",10735,8079,8832,6133,10299,14421,10923,9110,13374,12288,11219,6896,11537,12926,14257,11764,13375,9845,6776,9408,7237,12287,11467,6114,10026,12824,14526,8904,12256,13456,5594,12684,7494,6666,14250,7123,8669,14056,9833,6319,5937,7491,7658,13044,10301,14707,6348,7540,9529,9365
"17",12238,5580,10331,14526,10494,14583,13219,10765,5253,12114,6233,13823,9862,7608,13749,7186,5036,8563,14807,10423,11206,8749,5175,12316,12235,13656,11367,10278,13537,6276,5299,8791,7665,14675,6601,7116,7567,11912,13681,14208,13209,13320,5691,8947,14416,8252,14950,10698,11423,10878
"18",5395,10348,11026,6768,14398,10589,7807,9633,9707,12127,10013,9600,11006,13987,9519,7306,7335,12193,12520,14085,5392,5939,11419,13690,7897,9779,9889,6247,11248,7317,8137,5933,5628,7319,5117,13098,12773,7170,11084,8747,5237,13007,9027,10109,12152,7094,14087,6670,6669,14924
"19",14687,9460,7354,13566,11175,14952,13362,7556,13253,12197,7958,6350,5984,14685,14015,6446,5148,13030,9044,14811,11490,12736,11757,7814,14893,8347,7246,12203,14441,8652,14175,7371,12971,11752,6456,6024,12957,10907,5051,7616,13034,12662,6589,6088,11127,10766,12554,14861,10534,5258
"20",14283,9584,8697,14609,13151,14430,10586,14084,5909,6376,9947,7289,6432,9705,6698,12335,5357,6744,13779,9509,13522,5615,5520,12172,14396,12143,10403,6870,5428,5333,9537,12613,12047,5431,5044,13252,9772,12639,7117,9096,14193,6818,11829,7661,9386,6058,10315,7003,11455,14437
"21",13694,9898,6024,9605,12615,9717,7448,11664,7612,13399,14344,7455,10220,13759,5212,9157,13908,11343,12549,5849,12418,8166,12953,10204,13151,8074,12948,6674,7460,13361,7177,9591,5325,5006,10907,11004,14437,7284,11747,10262,8507,9398,12285,9014,10376,11866,7280,10742,11380,8465
"22",9353,5747,6722,10231,13195,6171,6951,12947,10497,9540,7479,9879,14768,5764,7622,5635,13644,9430,11395,7640,14685,14657,6016,8486,9166,9090,11627,7346,11338,12040,12376,9820,11230,9622,11378,12580,9108,8173,12392,11957,14813,12694,13519,10339,7102,6845,5791,8172,9901,6464
"23",9581,9542,7960,11210,12092,12882,11602,8122,8467,14176,7882,8958,14788,6417,6086,5226,6447,13539,8133,10596,10434,13186,12784,13228,12249,10381,9550,8846,11616,14475,7654,5252,6218,13321,10174,14186,14650,11493,7841,10152,8000,5213,12227,13201,13711,13363,7968,14052,5349,11746
"24",13385,10387,5314,12944,13425,11804,7883,5327,7592,13926,9134,10464,5706,7179,10637,6512,11749,13850,9005,6476,7710,14999,9786,14884,10068,14494,13922,11228,11078,9175,5581,14188,9844,8144,6255,7516,13584,5705,5334,12307,14571,5392,14414,11977,14441,6669,6907,14767,6211,5891
"25",7773,6973,8862,14362,5386,14479,9547,6099,14720,8410,8109,11379,13053,8458,14094,12892,5357,14984,7081,7894,9576,5762,11525,5518,12394,12249,7189,10930,8500,10400,14122,8959,7462,7232,12118,14945,6060,9664,14723,6319,11280,9580,10454,14708,11226,8811,14224,14303,11010,6186
"26",14016,14152,11385,6556,10542,11172,5778,10686,14531,12636,13755,7070,7095,8630,13025,9096,11052,6280,10075,14780,12316,5364,14917,9499,12817,10738,7222,14756,12114,11907,10274,9312,5130,14121,12596,5814,14735,10193,14141,13133,5053,10552,14592,9766,12753,11401,13384,13583,10452,10924
"27",14922,11260,11340,7817,14529,10960,9134,7045,8060,5946,10965,13809,14272,9455,5092,14859,10848,14548,5594,11759,10464,5704,9463,14483,6772,5053,10257,14955,5314,13112,9681,5320,12405,13197,5436,11983,5442,8029,12211,6114,9447,6336,10530,10356,6016,9095,11218,11600,13298,8701
"28",10544,7634,7378,10259,11824,12199,10508,8461,5030,9911,8424,13988,5019,7574,14127,6541,14276,6232,5826,7824,5760,6195,8529,11753,14024,14070,8126,6160,10989,12319,8333,13586,10867,9183,10735,10931,6129,12882,14157,13600,12920,14845,13930,9541,14655,6559,6032,13330,13159,9546
"29",6816,8087,10970,6878,14609,10785,11463,9423,14442,13691,7184,10596,9069,14280,6949,11509,5755,6323,11528,10626,8830,5428,7296,12169,7727,5101,7918,13376,11292,6404,13071,12769,9773,14387,7139,8711,6537,6696,12809,11347,14583,10379,11599,12755,12400,10207,13254,10755,13651,9542
"30",7060,12903,8363,7227,13118,10196,8317,13292,6436,6880,14233,14319,8888,9295,7559,7714,10675,11690,10230,6664,10148,8765,13295,6986,8766,6089,5457,10195,11875,5716,10860,9453,14010,13871,11941,10922,7691,6725,12965,8009,13498,7478,8308,6971,12739,8436,14855,12931,7828,8026
"31",13680,6227,10746,6328,14605,11348,6524,9289,5980,7676,7544,5611,10870,14275,10553,7118,14100,12640,11115,5759,11146,13020,14584,9202,9053,12796,13043,14711,14619,12390,6479,7052,14779,9391,13246,7885,6313,5464,5428,12128,12313,10994,8134,11329,12725,14575,14784,5785,6137,13238
"32",13206,7128,5879,12062,11419,8637,6651,13191,12223,11734,11453,7885,10063,10978,8286,9817,14748,14715,12430,10002,11610,5565,14034,6716,10432,7357,14429,10889,5917,14271,14478,5322,11312,12229,10759,9038,14291,13964,8044,8664,7105,9280,7400,13148,9397,9888,6655,14004,12529,13898
"33",11147,11417,12947,14507,7548,12212,14937,10464,12319,10794,13911,7933,9534,5005,12098,13365,7760,7304,10118,6551,12100,14755,10815,6820,9033,13191,8364,10318,10534,9662,10189,8255,6789,12659,14953,8655,14436,12586,11557,10489,11127,8983,12335,10235,9489,11460,6715,6245,6022,6635
"34",10899,12245,5775,9870,13499,10274,11450,14383,14475,7243,8795,13763,10255,7659,9182,7364,14067,9622,9705,7514,7468,5402,9617,12369,12996,14586,7401,11198,13251,11619,8412,13620,7031,11639,5037,13628,13166,9330,8596,8838,13256,11190,12507,14714,6176,12956,11044,12880,6929,8513
"35",6633,14931,12739,7896,14093,11362,6586,12781,11921,8155,8744,10841,6724,14831,9679,14015,7251,12490,7711,10865,8433,6266,6052,14165,5865,7289,8814,11312,7139,14662,9034,14070,9335,11597,11175,7184,6980,11231,10288,5558,7987,11601,6509,10536,14660,9612,12891,9001,7763,11507
"36",14604,14341,9256,13514,12279,14396,14253,10944,10175,14222,6453,10272,9199,7632,8853,10581,13086,14504,11641,7541,9351,12904,8126,11291,13045,5616,11761,13843,8637,9896,10821,5121,10045,6787,5776,10216,12275,14445,10996,6912,6157,7005,13769,14013,8118,6404,10415,14205,14728,9692
"37",12242,5427,5863,13089,8592,9635,5930,6988,7601,13929,13405,14671,13119,8516,10762,6158,14001,10121,9900,11019,7744,14188,10931,5595,9348,13786,14971,5055,6616,14118,12503,9947,10380,10827,9798,10309,11024,9716,13968,13403,11509,8850,13785,12119,6892,12376,12192,11534,9171,7380
"38",9064,7517,5116,6150,14261,8809,8534,13011,7575,11765,5275,7620,7572,7768,12696,5921,11910,7641,14125,7923,5925,13154,8127,8462,5561,5989,14045,9713,6262,5169,13613,11160,5999,13429,7203,11150,9989,9754,12168,12489,9815,11242,9472,8444,13208,7963,6207,9866,14671,14411
"39",5835,13877,13752,14834,12074,6260,12488,13981,14912,7268,10636,7798,13809,13312,11625,13432,11260,6953,5954,5770,7959,5238,14631,12020,8411,11791,11502,11570,7028,9186,6084,14633,6089,7007,5102,14010,13650,8162,8718,13142,10227,8646,10761,5812,7067,13406,13588,7033,9882,10067
"40",7105,8359,5492,11382,7202,11334,12432,13055,8135,8054,9175,13173,12776,12168,6094,9527,11477,13106,5778,10230,13425,11361,5465,12989,14057,5263,12284,8142,6923,8131,14362,12996,5198,14573,6021,11011,14802,11276,10139,14777,6405,11885,12785,7312,13619,8858,7612,5830,8284,14273
"41",7255,8006,5767,7068,8795,14208,13879,12331,12090,14202,6997,14926,12218,9130,12235,10126,5158,6142,6265,5999,13857,5220,5031,12186,7600,9614,11795,5299,14798,7597,8214,7054,12996,10737,8608,10287,10939,14947,8161,12759,9897,14675,7110,8098,13600,13304,6904,13620,7300,8701
"42",9301,5148,8679,12322,9248,9211,5472,9370,9658,8098,9417,5317,8026,6981,13675,7589,10147,7672,8102,13189,11885,7334,13267,11212,7569,10130,13863,12578,9578,8654,5795,13652,11292,9843,12907,14602,7906,13900,13824,8766,10496,7743,13991,6985,11509,14274,12267,14571,5876,12574
"43",14229,10973,14008,13101,13010,12454,10427,5002,9989,5067,12237,5095,11047,11045,10007,10862,14373,9480,5294,9032,10354,9121,13694,10825,13896,12944,6030,5209,12925,6836,13409,11618,6651,5307,12059,7689,6881,11645,9450,7896,7551,6526,9793,9936,5128,9753,13388,11543,11370,9418
"44",14214,5032,12441,14273,5653,14778,12567,6489,5417,9973,9107,9886,12411,10080,11956,7798,7962,12113,13354,9649,14436,6610,5291,7011,5839,8410,7966,9072,14721,9825,13426,10843,6649,5456,11200,11352,12461,8078,11972,7342,10742,9063,7079,11296,13491,12415,7085,13809,12285,12146
"45",7022,14698,5297,14474,14812,8987,14556,13575,5436,8112,6351,13124,14610,9933,14824,10303,5616,5398,14656,9004,12424,6050,7687,11298,6739,13509,9602,5645,5111,10621,12473,12541,14837,10791,8847,5551,14017,7396,11233,11349,8484,11111,14342,5684,14500,11270,9801,8505,14331,10133
"46",9662,9334,11644,14348,13722,9550,11121,6827,10860,7262,13238,10673,10604,5970,13636,8947,5922,6546,11202,6094,13815,9699,8243,10563,10535,5119,7657,10945,12963,7270,12335,5669,9177,11377,7582,7331,8504,8560,10258,12901,11306,10218,7721,6454,5642,12060,7350,14595,10045,6299
"47",7822,10162,14420,12837,5745,8302,8961,7458,10868,12861,11915,13540,5758,12308,14383,12437,12915,9902,10758,7703,12503,7739,10324,10932,9395,7240,11103,5059,10154,9038,14841,13861,5956,8487,14705,11469,6449,14720,14545,12942,5257,12936,7102,14941,5412,6533,7789,12861,7237,7903
"48",9665,5691,11810,10284,6261,13528,11402,8537,10385,6646,6007,11142,7811,12638,12555,8512,10777,12659,14188,14856,8890,13911,10996,9381,13266,7037,10202,13989,14797,6205,6735,7590,8813,13345,13855,10348,7791,13042,13312,5447,12204,8260,9541,13867,7632,12016,8959,5001,8429,12265
"49",8002,7921,7178,12532,6511,12155,13465,14766,7411,11278,13372,8344,7876,14326,13717,12756,6850,8414,12815,7734,11870,12381,9918,5309,8017,13567,7932,12555,11886,14828,7482,8350,6636,6983,7006,14299,10685,10079,8204,5211,14649,9822,10434,11079,10490,12991,9434,8155,14630,6012
"50",10125,9555,12254,6675,14992,7550,7913,11254,8765,8147,6622,14963,7147,9008,12708,10105,10118,8937,7921,14117,9614,8999,9648,14615,9865,12934,14971,8646,7889,6347,7433,10278,12076,6185,7286,11267,13671,13554,10856,12512,6513,10496,14022,12388,10255,9307,8764,11210,5865,6900
