"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50"
"19",240,615,411,791,363,455,228,675,787,770,332,411,370,752,785,454,739,745,528,730,495,493,350,277,631,668,688,784,616,443,256,748,551,215,205,311,427,796,296,514,664,686,494,529,301,610,639,595,518,329
"20",434,403,459,340,649,757,600,770,530,546,751,473,213,318,797,282,330,494,721,240,350,365,492,255,455,498,713,490,526,339,729,391,473,751,508,377,535,711,456,422,369,499,237,386,485,467,293,472,287,680
"21",206,800,738,501,671,488,286,720,752,301,785,334,203,326,436,558,666,619,399,548,556,790,409,333,330,624,721,566,388,492,496,354,575,436,403,578,573,273,349,773,236,734,634,218,663,414,433,242,403,607
"22",743,348,229,319,258,741,557,612,677,262,488,336,730,236,588,612,228,734,399,643,386,350,202,207,341,478,738,675,238,596,435,665,711,358,208,484,390,390,202,503,220,567,224,309,739,567,224,799,289,777
"23",237,510,690,411,242,635,599,619,751,498,754,674,345,357,450,498,536,354,631,729,681,317,554,394,320,741,254,757,735,653,797,452,350,303,647,488,593,772,405,707,621,239,511,536,621,316,238,335,545,538
"24",787,290,736,546,273,650,782,444,760,311,386,298,611,296,338,472,795,518,334,728,697,428,445,798,684,617,650,445,464,228,656,416,669,701,699,344,252,397,332,371,428,283,542,300,764,230,552,266,765,214
"25",418,768,430,602,258,438,622,241,721,484,452,210,573,594,613,362,602,799,534,410,581,246,675,356,758,779,358,372,683,447,740,582,327,737,760,778,242,398,256,312,307,645,549,221,546,788,649,479,576,489
"26",409,533,624,732,231,277,373,547,382,511,279,573,594,599,759,323,601,756,523,450,670,619,386,406,322,760,681,739,785,519,769,524,478,204,671,714,471,482,570,349,760,340,322,541,469,221,423,598,464,553
"27",797,653,522,759,234,601,337,744,688,759,693,326,458,392,561,622,535,537,343,296,463,483,348,691,763,245,457,724,709,642,683,435,361,492,567,359,316,706,406,226,762,614,312,463,794,654,332,516,487,311
"28",579,597,722,227,204,550,580,754,631,413,412,347,214,285,516,648,626,684,596,375,479,392,438,638,449,352,281,479,744,638,426,717,373,288,549,503,315,614,700,210,467,429,721,650,548,548,333,315,754,368
"29",451,622,272,559,316,592,714,709,445,737,484,499,766,346,673,426,729,611,208,623,505,305,570,775,522,522,600,660,340,224,704,800,534,498,294,605,279,261,641,220,793,362,494,402,580,217,658,697,552,295
"30",405,251,723,379,348,340,204,321,277,332,585,766,230,509,312,751,507,315,753,629,687,670,221,532,591,639,341,459,609,507,291,341,648,622,508,657,362,481,541,559,225,695,480,265,215,749,212,771,748,293
"31",795,277,632,640,729,466,734,777,753,310,207,295,237,542,243,359,704,504,552,268,524,701,339,725,475,679,320,202,415,673,337,244,632,498,261,549,438,476,698,688,577,785,634,276,438,218,667,454,553,454
"32",525,351,387,367,595,790,674,641,498,301,548,784,558,324,325,523,227,360,235,718,714,695,602,543,301,729,699,646,554,310,387,468,463,553,463,560,790,361,751,301,653,510,282,670,375,677,788,755,248,386
"33",419,300,776,532,593,361,605,245,268,570,738,784,736,243,533,475,761,324,285,275,244,434,670,327,532,339,689,779,681,419,307,716,763,315,756,417,512,672,519,772,527,401,675,259,244,652,248,721,788,657
"34",638,753,458,297,725,253,454,294,736,614,380,257,365,642,480,781,295,526,526,785,797,453,211,394,580,344,734,472,304,757,666,625,513,724,445,687,634,282,480,254,460,411,490,718,651,433,630,411,712,365
"35",712,270,628,240,503,670,729,779,621,625,489,453,591,649,511,563,656,572,791,495,742,457,545,647,244,763,797,760,230,449,402,265,724,234,438,233,541,620,667,374,328,514,542,371,201,734,770,580,258,484
"36",369,751,556,617,550,531,650,552,362,558,715,204,589,200,414,269,549,623,706,674,655,223,789,455,467,533,354,695,334,702,392,615,636,369,483,396,202,378,742,556,398,652,300,656,254,393,437,592,403,514
"37",512,246,457,206,398,475,249,451,487,245,445,216,338,580,380,589,503,758,250,778,414,673,422,730,536,536,265,657,447,243,621,249,742,677,262,681,491,625,451,643,372,453,420,720,725,619,200,624,377,735
"38",636,425,305,481,243,622,300,245,709,793,272,636,549,603,711,514,396,792,752,355,702,773,422,740,257,764,607,659,358,666,486,739,238,662,682,788,509,769,343,314,322,509,282,235,453,609,689,210,405,477
"39",202,601,608,623,497,681,693,325,414,361,783,681,678,425,473,362,783,309,674,267,258,567,352,331,707,763,236,566,366,710,544,550,441,261,330,353,211,323,482,222,490,275,493,754,220,203,435,421,678,475
"40",429,339,570,669,352,749,489,706,696,604,729,714,291,214,265,581,635,785,424,752,292,584,779,374,236,717,279,350,297,207,321,598,675,520,674,753,300,381,260,322,207,312,666,275,747,433,474,768,725,455
"41",240,234,324,609,512,629,477,493,497,413,602,481,729,328,460,436,293,509,335,782,540,211,673,549,337,519,460,619,553,604,383,366,320,508,316,290,320,407,748,723,324,377,252,764,771,203,302,378,687,379
"42",366,409,271,339,739,769,550,608,463,374,215,206,288,410,455,409,688,209,724,331,214,596,432,412,661,481,662,211,697,725,205,362,750,397,689,414,435,234,638,777,435,490,522,293,752,567,794,209,506,224
"43",643,707,455,304,335,214,636,534,561,598,316,458,796,351,753,299,486,452,457,670,293,237,452,437,361,665,296,308,328,597,463,755,710,610,310,390,791,262,661,215,773,747,214,739,583,654,691,487,696,756
"44",793,576,768,420,440,558,620,262,393,654,496,326,758,667,534,710,659,339,539,301,389,293,657,352,484,674,428,558,674,693,441,768,551,655,352,562,747,216,588,736,694,340,692,394,239,532,236,706,614,274
"45",715,207,236,239,317,596,623,402,346,709,635,269,530,212,596,790,359,314,313,220,616,735,202,595,324,205,238,282,425,348,413,721,433,348,412,687,689,596,680,727,396,419,645,587,772,640,251,634,684,710
"46",333,688,679,420,643,308,704,779,736,671,398,588,272,491,368,622,350,662,479,669,371,451,370,640,592,293,575,312,654,536,666,565,594,207,356,264,348,259,757,316,620,294,278,285,701,265,584,793,218,376
"47",422,529,332,530,729,395,766,337,439,490,745,645,259,594,731,273,311,738,661,718,337,459,428,658,363,413,647,524,668,523,608,235,512,515,495,234,463,688,700,405,461,344,418,573,694,235,776,516,211,247
"48",212,530,575,318,468,539,237,455,264,325,488,773,420,292,373,680,539,413,723,220,352,427,653,270,662,624,551,542,324,209,495,461,249,745,525,673,635,423,313,779,258,616,291,600,489,243,715,470,356,776
"49",300,334,391,555,286,637,698,275,521,346,226,677,342,410,248,674,231,655,280,440,577,605,401,319,686,701,559,610,333,247,731,550,433,670,706,298,375,377,274,296,789,439,634,745,594,611,213,320,638,755
"50",431,341,301,325,756,563,782,469,511,353,627,684,651,225,289,449,720,588,594,479,659,659,642,562,555,688,491,691,754,375,649,413,397,749,501,670,452,424,674,311,621,460,794,361,519,382,332,249,567,460
